mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__alpha,param_clf__estimator__hidden_layer_sizes,param_clf__estimator__learning_rate_init,param_clf__high,param_clf__low,param_clf__weight_power,param_features__char__lowercase,param_features__char__ngram_range,param_features__word__lowercase,param_features__word__ngram_range,param_reduce,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_qwk,split1_test_qwk,split2_test_qwk,split3_test_qwk,split4_test_qwk,mean_test_qwk,std_test_qwk,rank_test_qwk
4.258508634567261,0.2791351595052797,0.4936661720275879,0.024712542301014072,0.007004349545230058,"(128,)",0.0034877126245459306,1.25,0.65,1.0,False,"(1, 3)",False,"(1, 3)",SelectPercentile(percentile=1),0.4973783665512989,0.5038181441304498,0.5609456067874126,0.5212540073664426,0.5091613582969782,0.5185114966265163,0.02261903601587349,14,0.4236480947225473,0.4627593125991133,0.5244618395303327,0.471870794078062,0.41741654571843245,0.4600313173296975,0.03857114207713659,5
7.269182729721069,0.5388316635678317,0.516817283630371,0.057527491859344713,0.0031130959561221226,"(64,)",0.00015517445651473896,1.5,0.75,0.5,False,"(1, 3)",True,"(1, 2)","TruncatedSVD(n_components=100, random_state=42)",0.5054320712619701,0.4509969464953058,0.5381346586780094,0.5030735688527579,0.45236180184605307,0.48999980942681925,0.03365675128355382,24,0.39625220333870614,0.34028394770720394,0.43605716379626236,0.43356643356643365,0.3628997867803838,0.393811907037798,0.03792582432340098,24
58.07438583374024,12.609780726525207,0.9163969993591309,0.07992750630580014,0.0017578171745893558,"(128,)",0.00017345566642360953,1.35,0.75,0.0,True,"(2, 4)",True,"(1, 3)",SelectPercentile(percentile=5),0.5465038900647788,0.5172739083212807,0.5819390167913764,0.511414941254477,0.4978148736972266,0.5309893260258278,0.030027940974077686,8,0.4873933812319696,0.43645076542601136,0.5266141732283465,0.44562078922040427,0.3731054498548855,0.45383691179232344,0.05159441466966124,10
8.328050136566162,0.7970916584060334,1.23644700050354,0.07383319560229862,0.0009444574254983562,"(16,)",0.0026383097314635357,1.35,0.65,0.0,True,"(1, 5)",False,"(1, 3)",SelectPercentile(percentile=1),0.49720236879722274,0.5365471952681254,0.5510589027830407,0.553878904458562,0.5260227547809246,0.5329420252175752,0.02051716725372908,7,0.43940497083866625,0.4475964990863781,0.5076157911097297,0.4810318664643398,0.41722488038277517,0.45857480157637787,0.031959849613488654,7
66.42389822006226,0.6869621075290664,1.678081226348877,0.14754294513017888,0.00018089390092767128,"(64, 32)",0.002460549876727177,1.25,0.75,1.0,True,"(1, 5)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5286828626168102,0.4923796986982594,0.49840823156156283,0.5417791167961246,0.5128498448929227,0.5148199509131359,0.0184161218245499,16,0.44487973600155295,0.40973427648144456,0.4639119935605044,0.4521979711035967,0.4029348822989911,0.43473177188921797,0.024064295508831116,15
19.29298415184021,1.5531952101274056,0.7546996116638184,0.12700574912986398,0.059076435345639666,"(128,)",0.0003797544798678418,1.35,0.65,0.5,True,"(2, 4)",True,"(1, 1)",SelectPercentile(percentile=5),0.5306599505863521,0.5315187929484866,0.6017808331671378,0.5446146430997736,0.536401484249466,0.5489951408102433,0.026854125189588126,1,0.484857740649674,0.4784558018407268,0.5418080839247146,0.46891763963395394,0.4555371900826447,0.4859152912263428,0.029639554178470643,1
10.852652549743652,1.4627879489975137,0.7899989604949951,0.12471083728619385,0.000670097938598983,"(64, 32)",0.00023612399244412623,1.35,0.65,1.0,False,"(2, 4)",True,"(1, 1)","TruncatedSVD(n_components=100, random_state=42)",0.5095994869962316,0.4886856035772003,0.5285959818292512,0.48531647183444343,0.5219449584158454,0.5068285005305944,0.017331710795891925,18,0.4213435821838476,0.402855142120508,0.44909258689633946,0.3846412933647694,0.41025641025641024,0.4136378029643749,0.0213771742637838,20
79.6322838306427,0.9405606280791601,1.9763955116271972,0.18607376547991825,0.04239491473869766,"(16,)",0.000285673742984719,1.35,0.5,0.0,True,"(1, 5)",True,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.46825314499446763,0.448075577618537,0.4240605616405322,0.43491125175260703,0.4860419498944459,0.4522684971801179,0.02240846824163535,27,0.3556640278690405,0.32352850141862255,0.3067512460353421,0.2906605922551253,0.37073802330599914,0.3294684781768259,0.02982210639313038,29
36.87614884376526,3.819344504392273,1.1728463172912598,0.14373571124033868,0.0013688557276310292,"(64,)",0.00027810936979265544,1.5,0.65,1.0,True,"(2, 4)",False,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.49902150904260606,0.4783452534434817,0.5281061907463979,0.47996202226208834,0.5226818296993736,0.5016233610387895,0.020797369527316544,21,0.41146839374313526,0.3789335319633702,0.4784498370155741,0.3647058823529411,0.4279228149829739,0.41229609201159895,0.03999771493879459,21
14.071213245391846,0.4767524737595099,0.6118580818176269,0.059515741021192725,0.0002847858516856298,"(16,)",0.0003219814322305041,1.35,0.75,0.5,True,"(1, 3)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.5789304477037029,0.5087361421148123,0.5459396551351173,0.5185185185185185,0.528117059342103,0.5360483645628509,0.024709792729109472,4,0.5109677419354838,0.43727941713386287,0.4815864022662889,0.4162633107454017,0.4190665342601788,0.4530326812682432,0.03721730059920543,11
4.5994304656982425,0.5342227599926491,0.6782873630523681,0.07685335657693518,1.4045842344024695e-05,"(16,)",0.008979040111598217,1.35,0.75,0.0,False,"(1, 3)",True,"(1, 3)",SelectPercentile(percentile=5),0.5701057290386033,0.5190256666930094,0.5390070932803662,0.47502536011361335,0.5198658568269464,0.5246059411905077,0.030949848978308606,11,0.5172882925911453,0.442991331018765,0.45766797228080747,0.40105540897097625,0.42282908867750835,0.44836641870784055,0.039385586281079944,13
23.57039670944214,2.8691653403728594,1.2885786056518556,0.2712864628201353,3.798214508453257e-05,"(64, 32)",0.0007862602663320723,1.35,0.75,1.0,True,"(1, 5)",True,"(1, 3)",SelectPercentile(percentile=5),0.5510864274869037,0.560277878898192,0.5731499513145083,0.5331792020290703,0.4873068516246928,0.5410000622706734,0.02983659185336906,2,0.49270189304608325,0.4931799946509762,0.4983061287342162,0.4405328258801142,0.37431606050852906,0.4598073805639838,0.047661741882132194,6
6.2730494976043705,0.35066390929018443,0.5309866428375244,0.11491847973933433,0.00029589152820953097,"(64, 32)",0.009265018306994055,1.35,0.75,1.0,False,"(1, 3)",True,"(1, 3)",SelectPercentile(percentile=5),0.5656455862977602,0.5060427974198248,0.5739573173127673,0.49502293396946234,0.49097084363999205,0.5263278957279613,0.0359334094365365,10,0.4928967769863445,0.4302238575439512,0.48743238943684375,0.44528916644040173,0.39827833572453375,0.45082410522641503,0.03557060535424973,12
180.10760622024537,13.024916163094948,4.330320835113525,0.5553113194342957,0.006070874110546389,"(128,)",0.0015197980620034217,1.5,0.75,0.5,True,"(1, 5)",True,"(1, 3)","TruncatedSVD(n_components=300, random_state=42)",0.49315867756988463,0.46886479877976056,0.5291205048716295,0.5019185952680675,0.5196214617401367,0.5025368076458958,0.021074695988588403,20,0.40121877821245855,0.39033762891204493,0.49111997100398697,0.4183787822189018,0.43686774072686396,0.42758458021485124,0.035468748399528315,17
10.09839129447937,0.6552331780019157,1.1185632228851319,0.20321610581778266,0.05782199315538689,"(64, 32)",0.0005935682912014691,1.35,0.5,1.0,False,"(1, 3)",True,"(1, 2)","TruncatedSVD(n_components=100, random_state=42)",0.4652631578947368,0.502192513368984,0.5159922373010805,0.5483418711397986,0.4968032039527066,0.5057185967314612,0.027021662552821252,19,0.37745129527497634,0.43653983811464125,0.42730071843995887,0.45308848080133557,0.39616613418530355,0.41810929336324315,0.02750376654881026,19
35.78649163246155,1.3245134742078541,1.5912200450897216,0.6432528046415792,0.0014648457497911016,"(64,)",0.0003280071082578536,1.35,0.5,0.0,False,"(1, 3)",False,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.5161648124171844,0.5012514421605331,0.5434484192431847,0.4755990038170877,0.45350189933523266,0.4979931153946445,0.03126652028527872,23,0.4269730873903841,0.4028399592644544,0.47484909456740454,0.3459413514662134,0.33082352941176485,0.39628540442004423,0.05287103220532889,23
136.87025032043456,2.5100096483382197,2.8930890560150146,0.8437601631835672,0.0017106998386865794,"(64, 32)",0.001845877663478866,1.25,0.5,1.0,True,"(1, 5)",False,"(1, 2)","TruncatedSVD(n_components=300, random_state=42)",0.5276572772668556,0.4041642512077295,0.5501556571512897,0.5271684462851381,0.4964539007092199,0.5011199065240466,0.051399287966438056,22,0.4425612696892476,0.2672050915389419,0.5008302889405514,0.4124152693542633,0.3880422039859319,0.4022108247017872,0.07731155880968842,22
18.438084268569945,2.5994511366004844,1.3033546924591064,0.6202029709778054,0.03556971578626752,"(64, 32)",0.00014732618059500212,1.35,0.65,1.0,False,"(2, 4)",True,"(1, 3)",SelectPercentile(percentile=1),0.49189994460776915,0.5314540536705804,0.558409433548866,0.5386557270722222,0.49583621371346404,0.5232510745225804,0.025593633335724342,12,0.4353215212540483,0.4613757754143962,0.5291441569519477,0.48316831683168326,0.41219158200290273,0.4642402704909957,0.040309678189772775,4
14.572027158737182,0.6910386463017868,0.7549124240875245,0.13626683066534961,1.0477226564098276e-05,"(64, 32)",0.00040806347224167774,1.35,0.65,1.0,False,"(1, 3)",True,"(1, 1)","TruncatedSVD(n_components=300, random_state=42)",0.560670036383171,0.5117545253443389,0.532563378088657,0.5195609870984439,0.5218278897799625,0.5292753633389147,0.0170484619173412,9,0.48910832648698666,0.42568092774196586,0.48329549140447614,0.4465819306080385,0.4266350389698408,0.45426034304226165,0.027189410483091248,9
12.792229413986206,3.1572854463529336,0.34835991859436033,0.09331407558134994,8.891936446296254e-05,"(16,)",0.0002278481036947959,1.5,0.75,0.0,False,"(1, 3)",False,"(1, 3)","TruncatedSVD(n_components=100, random_state=42)",0.4334405840326096,0.4316312760824587,0.46394033759464653,0.4837037138316911,0.4246792906637316,0.44747904044102754,0.02258875715767945,29,0.33703104118906124,0.35231091226790057,0.35306553911205074,0.40729125833006663,0.29756097560975603,0.349451945301767,0.035252147391269736,28
